the_geom,cartodb_id,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat,long,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,field_45,field_46,field_47,field_48,field_49,field_50,field_51,field_52,field_53,field_54
0101000020E6100000F4673F5244D45840CCCCCCCCCC0C3D40,2629,756,,,ci wu kang cun,茨巫乡,Ciwu xiang,Ci Wu Xiang,513335,巴塘县,Batang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.05,99.31667,513338210,119,jo bo khang tshan,513338210,119,jo bo khang tshan,jo bo khang tshan,Derong,G2307,sde rong rdzong,G1KR756,,,,na,茨巫康村寺,,ci wu kang cun,na,rnying ma/,2.601253804,2.601,,,,,Shown on Chinese maps as in Batang county. I just added this Xiang for sake of this study.,,,,,,,,,,,
0101000020E6100000C2340C1F115159402D6002B7EEEE3B40,2729,757,,,Dingyang Gun,乔瓦镇,Qiaowa zhen,Qiao Wa Zhen,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,27.93333,101.26667,513422100,16,,513422100,16,,,Muli,G1712,mu li rdzong,G1KR757,,,,,丁央寺,,Dingyang Gun,na,Sakya,8.233163181,8.233,,,,,,,,,,,,,,,,
0101000020E610000065666666663659406D3997E2AA2A3C40,1153,759,,,Dianzha Erche,桃巴乡,Taoba xiang,Tao Ba Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.16667,100.85,513422200,2,,513422200,2,,,Muli,G1712,mu li rdzong,G1KR758,,,,,,,Dianzha Erche,na,Geluk,6.237330423,6.237,,,,,,,,,,,,,,,,
0101000020E61000003ECBF3E0EEEE55406D3997E2AA2A3C40,1504,1627,,,Zarchokhor,,Saer xiang,,542332,定结县,Dingjie Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,28.16667,87.73333,542332201,542332101,zar chos 'khor,542332201,542332101,zar chos 'khor,zar chos 'khor,Tingkye,G2166,gting skyes rdzong,G1KR759,,,,Zarchokhor,萨尔群果寺,,na,1600,Jonang,7.432733759,7.433,1650,Geluk,x,x,zar chos 'khor bde chen (Tibetan spelling in 1950s gonpa list),,,,,,,,,,,
0101000020E6100000252367614F8B5940E700C11C3DEE3F40,533,76,,本真寺,Ben zhen si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.93062,102.17672,513229100,48,Pin cin dgon (Dga' ldan kun khyab gling)(should be Spun chen),513229100,48,Pin cin dgon (Dga' ldan kun khyab gling)(should be Spun chen),pin cin dgon (dga' ldan kun khyab gling)(should be spun chen),"""bar khams rdzong",G2330,bar khams rdzong,G1KR76,,,,,本真寺,,Ben zhen si,NA,G,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E61000009A99999999295940C6F99B5088483C40,1154,760,,,Sulu Erche,水洛乡,Shuiluo xiang,Shui Luo Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.28333,100.65,513422205,4,,513422205,4,,,Muli,G1712,mu li rdzong,G1KR760,,,,,,,Sulu Erche,na,Geluk,2.053851999,2.054,,,,,"5 to 6 resident lamas, over 100 non-resident lamas",,,,,,,,,,,
0101000020E61000009A99999999295940C6F99B5088483C40,1155,761,,,Xialuo Gun,水洛乡,Shuiluo xiang,Shui Luo Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.28333,100.65,513422205,5,,513422205,5,,,Muli,G1712,mu li rdzong,G1KR761,,,,,夏洛寺,,Xialuo Gun,na,Geluk,2.053851999,2.054,,,,,50 non-resident lamas,,,,,,,,,,,
0101000020E610000000000000003059403A0664AF77F73B40,1156,762,,,Renjiang Gun,屋脚蒙古族乡,Wujiaomengguzu xiang,Wu Jiao Meng Gu Zu Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,27.96667,100.75,513422207,6,,513422207,6,,,Muli,G1712,mu li rdzong,G1KR762,,,,,仁江衮,,Renjiang Gun,1714,Geluk,2.583378542,2.583,,,,,50 resident lamas,,,,,,,,,,,
0101000020E61000003DCBF3E0EE4E59409F6CCA15DE1D3C40,1157,763,,,Yubi Erche,李子坪乡,Liziping xiang,Li Zi Ping Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.11667,101.23333,513422209,9,,513422209,9,,,Muli,G1712,mu li rdzong,G1KR763,,,,,,,Yubi Erche,na,Geluk,4.942542938,4.943,,,,,Xianzhi states on Yubi mountain to east facing Kheong monastery,,,,,,,,,,,
0101000020E61000008E01D9EBDD4D5940609335EA21223C40,1158,764,,,Kangwu,李子坪乡,Liziping xiang,Li Zi Ping Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.13333,101.21667,513422209,7,Kheong,513422209,7,,,Muli,G1712,mu li rdzong,G1KR764,,,,Kheong,康坞寺,康坞大寺,Kangwu,1604,Geluk,4.942542938,4.943,,,,,Lat/long value taken from Muli Xianzhi (rounded to minute),,,,,,,,,,,
0101000020E6100000C2340C1F1151594092C6681D55D53B40,1159,765,,,Liewa Gun,列瓦乡,Liewa xiang,Lie Wa Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,27.83333,101.26667,513422210,8,,513422210,8,,,Muli,G1712,mu li rdzong,G1KR765,,,,,,,Liewa Gun,1692,Geluk,14.00952648,14.01,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F11415940CDCCCCCCCC0C3C40,1160,766,,,Gubadian Erche,克尔乡,Keer xiang,Ke Er Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.05,101.01667,513422214,11,,513422214,11,,,Muli,G1712,mu li rdzong,G1KR766,,,,,,,Gubadian Erche,1850,Geluk,2.56180351,2.562,,,,,Approximate date based on life of 6th Lama,,,,,,,,,,,
0101000020E61000003ECBF3E0EE5E594092C6681D55153C40,1161,767,,,Sakaya Gun,三桷垭乡,Sanjueya xiang,San Jue Ya Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.08333,101.48333,513422216,10,,513422216,10,,,Muli,G1712,mu li rdzong,G1KR767,,,,,萨卡雅寺,,Sakaya Gun,1690,Geluk,3.60464278,3.605,,,,,,,,,,,,,,,,
0101000020E61000004963B48EAA3A5940FFFFFFFFFF7F3C40,1162,768,,,Duji Erche,沙湾乡,Shawan xiang,Sha Wan Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.5,100.91666,513422220,21,,513422220,21,,,Muli,G1712,mu li rdzong,G1KR768,,,,,,,Duji Erche,1850,Geluk,3.861451133,3.861,,,,,Approximate date based on life of 6th Lama,,,,,,,,,,,
0101000020E61000004963B48EAA3A5940C6F99B5088883C40,1163,769,,,Wa'erzhai,沙湾乡,Shawan xiang,Sha Wan Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.53333,100.91666,513422220,15,Wacing,513422220,15,,,Muli,G1712,mu li rdzong,G1KR769,,,,Wacing,瓦尔寨,瓦尔寨大寺,Wa'erzhai,1584,Geluk,3.861451133,3.861,,,,,Lat/long value taken from Muli Xianzhi (rounded to minute),,,,,,,,,,,
0101000020E610000012312592E88F59406666666666EE3F40,29,77,,查北寺,Cha bei si,马尔康镇,Maerkang zhen,Ma Er Kang Zhen,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.93125,102.24857,513229100,69,Tshe dpal lha khang,513229100,69,Tshe dpal lha khang,tshe dpal lha khang,"""bar khams rdzong",G2330,bar khams rdzong,G1KR77,,,,,查北寺,,Cha bei si,1982,B,30.13604271,30.136,,,,,,,,,,,,,,,,
0101000020E61000006566666666365940C6F99B5088483C40,1164,770,,,Exi Erche,固增苗族乡,Guzengmiaozu xiang,Gu Zeng Miao Zu Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.28333,100.85,513422222,3,,513422222,3,,,Muli,G1712,mu li rdzong,G1KR770,,,,,,,Exi Erche,1731,Geluk,1.906105255,1.906,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B71552559403433333333B33C40,1165,771,,,Gela Gun,麦日乡,Mairi xiang,Mai Ri Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.7,100.58334,513422223,13,,513422223,13,,,Muli,G1712,mu li rdzong,G1KR771,,,,,格拉衮,,Gela Gun,na,Geluk,3.704526932,3.705,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B71552559403433333333B33C40,1166,772,,,Gagou Gun,麦日乡,Mairi xiang,Mai Ri Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.7,100.58334,513422223,17,,513422223,17,,,Muli,G1712,mu li rdzong,G1KR772,,,,,格沟衮,,Gagou Gun,na,Geluk,3.704526932,3.705,,,,,,,,,,,,,,,,
0101000020E61000004863B48EAA2A59409999999999D93C40,1167,773,,,Kurong,东朗乡,Donglang xiang,Dong Lang Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.85,100.66666,513422224,18,,513422224,18,,,Muli,G1712,mu li rdzong,G1KR773,,,,,库绒寺,,Kurong,na,Geluk,1.368831702,1.369,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A883859400000000000C03C40,1168,774,,,Sisan Gun,唐央乡,Tangyang xiang,Tang Yang Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.75,100.88333,513422225,12,,513422225,12,,,Muli,G1712,mu li rdzong,G1KR774,,,,,,,Sisan Gun,na,Geluk,2.489977839,2.49,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A883859400000000000C03C40,1169,775,,,Yageng,唐央乡,Tangyang xiang,Tang Yang Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.75,100.88333,513422225,19,,513422225,19,,,Muli,G1712,mu li rdzong,G1KR775,,,,,牙庚寺,,Yageng,na,Geluk,2.489977839,2.49,,,,,,,,,,,,,,,,
0101000020E61000003DCBF3E0EE4E594093C6681D55953C40,1170,776,,,Gangraojin Erche,麦地龙乡,Maidilong xiang,Mai Di Long Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.58333,101.23333,513422227,14,,513422227,14,,,Muli,G1712,mu li rdzong,G1KR776,,,,,,,Gangraojin Erche,na,Geluk,1.85150898,1.852,,,,,,,,,,,,,,,,
0101000020E61000003DCBF3E0EE4E594093C6681D55953C40,1171,777,,,Waduo Gun,麦地龙乡,Maidilong xiang,Mai Di Long Xiang,513422,木里藏族自治县,Mulizangzu Autonomous County,5134,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.58333,101.23333,513422227,20,,513422227,20,,,Muli,G1712,mu li rdzong,G1KR777,,,,,瓦多衮,,Waduo Gun,na,Geluk,1.85150898,1.852,,,,,,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC5840D39FFD4811D13B40,1583,779,,百鸡寺,Baiji si,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.81667,99.7,533421100,33,na,533421100,23,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR778,,,,na,孜夏寺,,Zixia si,1615,Kagyu,6.322254335,6.322,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC5840D39FFD4811D13B40,1584,780,,大佛寺,Dafo si,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.81667,99.7,533421100,34,na,533421100,30,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR779,,,,na,崩格寺,,Bengge si,1384,Kagyu,6.322254335,6.322,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000D50968226C9259402C211FF46CDE3F40,1827,78,,西素寺,Xi suo si,卓克基乡,Zhuokeji xiang,Zhuo Ke Ji Xiang,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.86885,102.28785,513229200,27,Sa'I so dgon (O rgyan 'phel rgyas gling),513229200,27,Sa'I so dgon (O rgyan 'phel rgyas gling),sa'I so dgon (o rgyan 'phel rgyas gling),"""bar khams rdzong",G2330,bar khams rdzong,G1KR78,,,,,西索寺,卓克基镇西索寺院,Xi suo si,NA,N,6.251823449,6.252,,,,,,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC5840D39FFD4811D13B40,1582,778,,大宝寺,Dabao si,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.81667,99.7,533421100,32,na,533421100,22,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR780,,,,na,孜夏新寺,,Zixia xinsi,1615,Kagyu,6.322254335,6.322,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC584092C6681D55D53B40,1585,781,,孜夏寺,Zixia si,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.83333,99.7,533421100,23,na,533421100,32,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR781,,,,na,大宝寺,,Dabao si,1660,Kagyu,6.322254335,6.322,1674,Geluk,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC584092C6681D55D53B40,2049,782,,嘎丹松赞林,Gadansongzan lin,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.83333,99.7,533421100,37,na,533421100,33,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR782,,,,na,百鸡寺,,Baiji si,1320,N/A,6.322254335,6.322,1680,Geluk,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000003ECBF3E0EEEE58409A99999999D93B40,1172,783,,崩格寺,Bengge si,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.85,99.73333,533421100,30,na,533421100,34,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR783,,,,na,大佛寺,,Dafo si,1667,Geluk,6.322254335,6.322,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000000B98C0ADBBEB58409F6CCA15DEDD3B40,1173,784,,孜夏新寺,Zixia xinsi,建塘镇,Jiantang zhen,Jian Tang Zhen,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.86667,99.68333,533421100,22,na,533421100,37,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR784,,dga' ldan srong btsan gling,,Samtsenling,噶丹松赞林寺,归化寺,Gadansongzan lin,1681,Geluk,6.322254335,6.322,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000003233333333F3584007D3307C44843B40,2050,785,,康司寺,Kangsi si,小中甸乡,Xiaozhongdian xiang,Xiao Zhong Dian Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.51667,99.8,533421204,27,na,533421204,27,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR785,,,,na,康司寺,,Kangsi si,1528,N/A,2.246080589,2.246,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000F5673F5244F45840CDCCCCCCCC8C3B40,1586,786,,杂郭寺,Zaguo si,小中甸乡,Xiaozhongdian xiang,Xiao Zhong Dian Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,27.55,99.81667,533421204,29,na,533421204,29,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR786,,,,na,杂郭寺,,Zaguo si,1384,Kagyu,2.246080589,2.246,,,,,destroyed 1674,,,,,,,,,,,
0101000020E61000003ECBF3E0EEDE5840C6F99B5088083C40,1587,787,,承恩寺,Cheng'en si,尼西乡,Nixi xiang,Ni Xi Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.03333,99.48333,533421205,31,na,533421205,31,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR787,,,,na,乘恩寺,,Cheng'en si,1384,Kagyu,1.102839813,1.103,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000003ECBF3E0EEEE58403A0664AF77373C40,2051,788,,格咱绕丹寺,Gezanraodan si,格咱乡,Gezan xiang,Ge Zan Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.21667,99.73333,533421206,24,na,533421206,24,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR788,,,,na,格咱绕丹寺,,Gezanraodan si,1640,N/A,1.094409211,1.094,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000D8648D7A88E85840D39FFD4811513C40,2052,789,,纳格拉滚巴贡寺,Nagelagunbagong si,格咱乡,Gezan xiang,Ge Zan Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.31667,99.63333,533421206,25,na,533421206,25,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR789,,,,na,纳格拉滚巴贡寺,,Nagelagunbagong si,na,N/A,1.094409211,1.094,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000F5673F5244F458403333333333733C40,1588,790,,翁上密承院,Wengshangmicheng yuan,东旺乡,Dongwang xiang,Dong Wang Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.45,99.81667,533421207,28,na,533421207,26,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR790,,,,na,亚不亚寺,,Yabuya si,na,Kagyu,2.269297539,2.269,,,,,destroyed 1674,,,,,,,,,,,
0101000020E61000006666666666E6584007D3307C44843C40,1589,791,,亚不亚寺,Yabuya si,东旺乡,Dongwang xiang,Dong Wang Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.51667,99.6,533421207,26,na,533421207,28,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR791,,,,na,翁上密承院,,Wengshangmicheng yuan,1192,Kagyu,2.269297539,2.269,,,,,destroyed 1674,,,,,,,,,,,
0101000020E6100000CCCCCCCCCCEC584093C6681D55953C40,1174,793,,云登寺,Yundeng si,东旺乡,Dongwang xiang,Dong Wang Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.58333,99.7,533421207,35,na,533421207,36,na,,Zhongdian,G1520,rgyal thang rdzong,G1KR793,,,,na,滚思寺,,Gunsi si,na,Geluk,2.269297539,2.269,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000004963B48EAABA5840F92CCF83BB7B3C40,1590,794,,噶丹德钦林,Gadandeqin lin,升平镇,Shengping zhen,Sheng Ping Zhen,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.48333,98.91666,533422100,7,na,533422100,7,na,,Deqin,G1522,bde chen rdzong,G1KR794,,,,na,噶丹德钦林,,Gadandeqin lin,na,Kagyu,0.82113267,0.821,1676,Geluk,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000009A99999999B95840C6F99B5088483C40,1591,795,,红坡噶丹羊八景林,Hongpogadanyangbajing lin,云岭乡,Yunling xiang,Yun Ling Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.28333,98.9,533422201,6,na,533422201,6,na,,Deqin,G1522,bde chen rdzong,G1KR795,,,,na,红坡噶丹羊八井林,德钦红坡寺,Hongpogadanyangbajing lin,1514,Kagyu,1.436286338,1.436,1676,Geluk,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E6100000CDCCCCCCCCBC5840CDCCCCCCCC0C3C40,2172,796,,拖位主寺,Tuoweizhu si,燕门乡,Yanmen xiang,Yan Men Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.05,98.95,533422202,2,na,533422202,1,na,,Deqin,G1522,bde chen rdzong,G1KR796,,,,na,永主顶寺,,Yongzhuding si,1821,Nyingma,4.49513963,4.495,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000000B98C0ADBBBB58409F6CCA15DE1D3C40,2173,797,,永主顶寺,Yongzhuding si,燕门乡,Yanmen xiang,Yan Men Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.11667,98.93333,533422202,1,na,533422202,2,na,,Deqin,G1522,bde chen rdzong,G1KR797,,,,na,拖位主寺,,Tuoweizhu si,na,Nyingma,4.49513963,4.495,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000000B98C0ADBBBB58409F6CCA15DE1D3C40,2174,798,,崩贡寺,Benggong si,燕门乡,Yanmen xiang,Yan Men Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.11667,98.93333,533422202,3,na,533422202,3,na,,Deqin,G1522,bde chen rdzong,G1KR798,,,,na,崩贡寺,,Benggong si,na,Nyingma,4.49513963,4.495,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000004963B48EAABA58406D3997E2AA2A3C40,1592,799,,禹功寺,Yugong si,燕门乡,Yanmen xiang,Yan Men Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.16667,98.91666,533422202,4,na,533422202,4,na,,Deqin,G1522,bde chen rdzong,G1KR799,,,,na,禹功寺,,Yugong si,na,Kagyu,4.49513963,4.495,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E6100000B08A37328FE859404CA60A4625654040,1802,8,,龙头寺 ( 专家提供）,long tou si,川主寺镇,Chuanzhusi zhen,Chuan Zhu Si Zhen,513224,松潘县,Songpan Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.7902,103.63374,513224101,244,Sa 'brug dgon( Dpal gshen bstan kun gsal smin grol gling),513224101,244,Sa 'brug dgon( Dpal gshen bstan kun gsal smin grol gling),sa 'brug dgon( dpal gshen bstan kun gsal smin grol gling),zung chu rdzong,G2333,zung chu rdzong,G1KR8,,,,,龙头寺,,long tou si,1855,N,2.62846629,2.628,,,,,,,,,,,,,,,,
0101000020E610000015C616821C905940A5315A4755E33F40,1828,80,,阿底寺 (在 宗教史要 中无相应的名字 - 但在本真乡有'od 'dus 这个村名.,A di si,卓克基乡,Zhuokeji xiang,Zhuo Ke Ji Xiang,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,31.88802,102.25174,513229200,25,Od 'dus dgon (bkra shis g.yang dgon),513229200,25,Od 'dus dgon (bkra shis g.yang dgon),od 'dus dgon (bkra shis g.yang dgon),"""bar khams rdzong",G2330,bar khams rdzong,G1KR80,,,,,阿底寺,,A di si,NA,N,6.251823449,6.252,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A88D85840D39FFD4811113C40,1593,800,,云仙寺,Yunxian si,奔子栏乡,Benzilan xiang,Ben Zi Lan Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.06667,99.38333,533422205,5,na,533422205,5,na,,Deqin,G1522,bde chen rdzong,G1KR800,,,,na,云仙寺,,Yunxian si,na,Kagyu,3.309504898,3.31,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000006666666666C658403433333333B33C40,1176,803,,茂顶寺,Maoding si,羊拉乡,Yangla xiang,Yang La Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.7,99.1,533422206,9,na,533422206,9,na,,Deqin,G1522,bde chen rdzong,G1KR803,,,,na,茂顶寺,,Maoding si,1690,Geluk,7.575019749,7.575,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000006666666666C65840A06CCA15DEDD3C40,1177,804,,布顶寺,Buding si,羊拉乡,Yangla xiang,Yang La Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.86667,99.1,533422206,10,na,533422206,10,na,,Deqin,G1522,bde chen rdzong,G1KR804,,,,na,布顶寺,鲁布顶寺,Buding si,na,Geluk,7.575019749,7.575,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E6100000C2340C1F11C158403333333333F33C40,1178,805,,扎加寺,Zhajia si,羊拉乡,Yangla xiang,Yang La Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.95,99.01667,533422206,13,na,533422206,11,na,,Deqin,G1522,bde chen rdzong,G1KR805,,,,na,绝顶寺,,Jueding si,na,Geluk,7.575019749,7.575,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E6100000C2340C1F11C158403333333333F33C40,1179,806,,扎史取林寺,Zhashiqulin si,羊拉乡,Yangla xiang,Yang La Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.95,99.01667,533422206,14,na,533422206,12,na,,Deqin,G1522,bde chen rdzong,G1KR806,,,,na,扎依寺,,Zhayi si,na,Geluk,7.575019749,7.575,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000008E01D9EBDDBD5840390664AF77F73C40,1180,807,,觉顶寺,Jueding si,羊拉乡,Yangla xiang,Yang La Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.96667,98.96667,533422206,11,na,533422206,13,na,,Deqin,G1522,bde chen rdzong,G1KR807,,,,na,扎加寺,,Zhajia si,na,Geluk,7.575019749,7.575,,,,,Extant or Rebuilt,,,,,,,,,,,
